maxfarms, p, zone, weight_z, cell, weight_c
20, 0.5, 1, 0.05, 761, 0.001666666666666677
20, 0.5, 1, 0.05, 762, 0.001666666666666677
20, 0.5, 1, 0.05, 817, 0.001666666666666677
20, 0.5, 1, 0.05, 818, 0.001666666666666677
20, 0.5, 1, 0.05, 876, 0.001666666666666677
20, 0.5, 1, 0.05, 877, 0.001666666666666677
20, 0.5, 1, 0.05, 936, 0.001666666666666677
20, 0.5, 1, 0.05, 937, 0.001666666666666677
20, 0.5, 1, 0.05, 938, 0.001666666666666677
20, 0.5, 1, 0.05, 1331, 0.001666666666666677
20, 0.5, 1, 0.05, 1332, 0.001666666666666677
20, 0.5, 1, 0.05, 1333, 0.001666666666666677
20, 0.5, 1, 0.05, 1334, 0.001666666666666677
20, 0.5, 1, 0.05, 1406, 0.001666666666666677
20, 0.5, 1, 0.05, 1407, 0.001666666666666677
20, 0.5, 1, 0.05, 1408, 0.001666666666666677
20, 0.5, 1, 0.05, 1409, 0.001666666666666677
20, 0.5, 1, 0.05, 1410, 0.001666666666666677
20, 0.5, 1, 0.05, 1482, 0.001666666666666677
20, 0.5, 1, 0.05, 1483, 0.001666666666666677
20, 0.5, 1, 0.05, 1484, 0.001666666666666677
20, 0.5, 1, 0.05, 1485, 0.001666666666666677
20, 0.5, 1, 0.05, 1486, 0.001666666666666677
20, 0.5, 1, 0.05, 1560, 0.001666666666666677
20, 0.5, 1, 0.05, 1561, 0.001666666666666677
20, 0.5, 1, 0.05, 1562, 0.001666666666666677
20, 0.5, 1, 0.05, 1563, 0.001666666666666677
20, 0.5, 1, 0.05, 1641, 0.001666666666666677
20, 0.5, 1, 0.05, 1642, 0.001666666666666677
20, 0.5, 1, 0.05, 1724, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2535, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2536, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2537, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2636, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2637, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2638, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2639, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2741, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2742, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2847, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 2953, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3057, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3058, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3059, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3165, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3166, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3167, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3271, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3272, 0.001666666666666677
20, 0.5, 5, 0.06666666666666667, 3273, 0.001666666666666677
